Id,Response
45574,5
45575,5
45576,3
45577,8
45585,5
45590,6
45591,8
45593,4
45596,5
45597,3
45600,8
45601,6
45608,3
45611,5
45621,8
45622,2
45624,8
45625,5
45626,6
45630,3
45633,6
45635,5
45638,6
45647,6
45653,8
45654,6
45655,1
45656,7
45658,7
45659,1
45662,3
45663,6
45664,1
45668,6
45677,4
45688,7
45696,8
45701,6
45702,4
45704,7
45705,7
45711,6
45712,8
45713,2
45715,8
45718,7
45727,3
45737,8
45741,8
45744,5
45746,5
45747,5
45748,8
45757,8
45766,5
45768,4
45771,7
45772,3
45774,5
45775,1
45777,8
45778,8
45787,8
45790,8
45791,4
45797,3
45802,8
45804,8
45814,3
45815,4
45816,4
45820,8
45821,5
45823,8
45824,5
45825,4
45826,7
45828,4
45830,5
45834,4
45841,4
45846,4
45847,4
45852,8
45853,8
45859,5
45860,7
45861,8
45862,5
45864,3
45865,8
45866,5
45869,4
45879,5
45880,8
45883,4
45884,6
45890,8
45892,6
45895,6
45897,8
45898,6
45900,6
45903,7
45904,4
45910,8
45922,4
45923,7
45928,8
45936,6
45938,7
45944,2
45945,5
45948,5
45951,1
45952,8
45957,7
45968,4
45970,3
45972,8
45975,8
45976,3
45977,8
45985,7
45986,7
45987,6
45988,1
46003,5
46006,5
46008,8
46011,4
46021,2
46039,8
46041,3
46044,8
46047,8
46050,7
46063,3
46064,2
46075,5
46076,6
46083,8
46084,8
46086,5
46087,1
46089,3
46093,7
46094,8
46095,7
46101,8
46106,8
46110,8
46112,8
46117,7
46122,5
46125,4
46128,8
46132,6
46134,5
46155,5
46159,2
46164,8
46165,7
46168,8
46176,2
46177,7
46181,4
46182,6
46187,5
46188,6
46192,3
46193,7
46194,8
46196,7
46202,8
46204,3
46208,8
46210,6
46211,4
46212,4
46215,5
46218,5
46223,4
46226,4
46228,3
46232,5
46233,8
46235,5
46236,3
46243,4
46244,6
46247,8
46256,5
46259,2
46260,4
46265,6
46266,4
46269,7
46272,7
46276,7
46295,2
46305,8
46308,6
46322,4
46325,4
46329,1
46335,7
46337,8
46343,6
46351,3
46352,8
46353,8
46358,4
46363,5
46371,7
46372,5
46373,5
46379,1
46381,5
46386,4
46388,7
46389,6
46391,8
46398,5
46404,8
46406,8
46420,8
46422,8
46429,2
46432,7
46436,8
46437,2
46439,8
46440,3
46445,8
46455,8
46460,5
46466,2
46467,8
46478,8
46480,2
46494,8
46502,4
46504,7
46513,8
46517,8
46519,8
46520,5
46521,5
46524,6
46525,7
46527,3
46532,3
46534,8
46541,8
46544,7
46547,8
46549,8
46550,5
46558,2
46560,7
46562,8
46563,6
46564,1
46580,6
46583,8
46586,8
46593,6
46594,5
46595,6
46601,8
46604,8
46611,8
46613,4
46621,4
46626,4
46631,4
46633,2
46644,8
46646,8
46650,8
46658,4
46660,3
46663,7
46664,8
46666,7
46668,6
46669,7
46672,8
46673,5
46674,8
46678,5
46683,8
46686,3
46692,7
46694,8
46699,4
46701,8
46707,8
46711,8
46719,6
46722,1
46727,3
46731,7
46733,7
46736,4
46744,3
46753,8
46765,8
46767,5
46773,7
46782,2
46794,7
46795,5
46797,1
46808,3
46809,7
46813,7
46821,8
46826,4
46830,3
46838,8
46840,7
46841,7
46842,3
46844,8
46847,6
46848,5
46849,8
46852,7
46861,7
46864,2
46870,5
46874,7
46876,8
46881,4
46884,4
46887,5
46891,8
46892,6
46893,8
46897,6
46901,6
46903,1
46907,4
46910,5
46913,2
46914,8
46918,7
46919,6
46920,8
46923,8
46928,8
46931,5
46934,8
46938,8
46941,6
46949,8
46957,4
46965,3
46970,8
46972,6
46973,8
46974,7
46982,2
46983,8
46984,8
46985,7
46994,6
46996,1
46997,1
47021,4
47029,3
47034,8
47039,3
47043,4
47044,6
47050,8
47064,4
47070,8
47075,8
47080,8
47082,7
47083,5
47091,4
47096,5
47102,5
47105,5
47109,6
47110,8
47111,5
47115,8
47118,2
47119,8
47126,3
47128,3
47129,8
47133,6
47136,3
47158,6
47160,3
47166,1
47177,8
47186,3
47200,5
47203,6
47210,5
47212,5
47213,8
47217,8
47218,8
47219,4
47222,8
47231,8
47235,6
47239,7
47243,8
47244,8
47250,6
47257,3
47264,8
47265,6
47268,8
47270,6
47274,2
47275,6
47277,8
47282,8
47286,7
47295,1
47296,6
47303,6
47304,8
47305,5
47310,7
47312,5
47315,8
47320,8
47326,4
47332,3
47333,8
47334,4
47337,6
47340,4
47360,8
47362,7
47364,1
47365,7
47366,5
47367,3
47369,8
47381,6
47382,5
47383,5
47384,5
47388,3
47390,8
47392,7
47393,5
47395,8
47397,7
47402,5
47405,3
47411,8
47413,8
47414,8
47417,4
47421,8
47429,5
47432,7
47433,8
47465,1
47469,6
47472,8
47473,3
47474,3
47486,7
47495,1
47503,7
47509,7
47513,8
47517,8
47520,8
47525,8
47531,8
47536,7
47543,7
47549,2
47560,8
47563,5
47564,5
47565,8
47566,7
47568,8
47569,7
47573,8
47580,8
47584,8
47585,8
47586,3
47587,8
47588,7
47590,8
47593,1
47595,7
47596,5
47597,5
47599,7
47601,3
47603,5
47611,7
47628,4
47629,6
47633,6
47636,6
47641,2
47642,7
47643,6
47647,4
47651,8
47657,5
47660,8
47669,6
47671,2
47673,8
47674,5
47678,7
47680,6
47682,2
47689,1
47692,7
47693,2
47694,5
47697,5
47699,5
47704,5
47708,8
47721,5
47725,8
47727,8
47729,7
47737,8
47739,3
47740,8
47741,5
47745,5
47747,5
47754,4
47757,7
47771,8
47774,1
47781,8
47783,1
47788,8
47789,8
47798,5
47802,6
47803,2
47808,8
47810,8
47811,5
47813,5
47814,8
47819,3
47822,8
47823,8
47828,8
47832,3
47836,6
47844,5
47847,8
47853,4
47858,7
47862,4
47863,8
47864,8
47867,7
47874,8
47876,4
47881,2
47886,2
47890,7
47891,5
47892,8
47894,6
47903,4
47906,7
47913,7
47914,8
47920,8
47925,8
47926,4
47934,8
47938,2
47939,8
47942,7
47947,5
47948,3
47953,5
47957,8
47958,5
47959,7
47962,3
47964,7
47968,8
47969,5
47992,7
47998,6
48011,4
48016,4
48017,8
48021,4
48022,6
48023,3
48025,8
48031,2
48032,8
48033,3
48037,5
48039,7
48054,8
48057,1
48063,3
48065,8
48066,8
48068,6
48072,5
48075,8
48078,5
48079,2
48081,1
48082,3
48084,8
48085,8
48086,8
48089,6
48092,5
48095,7
48096,8
48097,7
48103,4
48112,8
48113,5
48120,6
48121,8
48125,1
48131,1
48133,8
48136,6
48141,1
48144,8
48149,4
48156,6
48161,7
48162,6
48169,8
48170,3
48171,4
48172,6
48174,5
48178,7
48181,1
48184,7
48185,8
48190,1
48192,6
48197,6
48206,8
48216,6
48217,8
48222,8
48223,8
48226,3
48228,4
48231,1
48240,8
48241,8
48243,3
48254,4
48258,2
48264,6
48265,8
48267,8
48269,5
48273,6
48279,5
48288,1
48293,8
48294,8
48296,8
48300,3
48305,5
48307,4
48310,6
48311,8
48316,8
48320,2
48330,4
48331,8
48332,6
48335,7
48336,3
48342,6
48360,8
48362,5
48365,8
48368,2
48372,5
48380,5
48381,7
48382,8
48383,8
48391,3
48392,8
48401,7
48403,8
48405,4
48418,4
48419,8
48420,4
48424,2
48425,8
48426,8
48427,1
48428,7
48430,5
48433,7
48441,8
48445,8
48457,5
48458,8
48461,1
48464,4
48472,5
48480,8
48483,2
48491,4
48496,7
48498,3
48506,7
48507,3
48518,5
48520,5
48522,8
48526,1
48527,8
48537,5
48543,3
48549,8
48555,8
48556,4
48563,8
48564,5
48570,8
48571,1
48575,8
48582,3
48595,3
48600,3
48603,7
48604,7
48611,8
48613,8
48621,1
48622,3
48625,6
48627,8
48640,7
48646,6
48648,6
48649,5
48651,8
48654,5
48655,8
48657,4
48661,5
48668,8
48669,6
48677,5
48680,2
48681,6
48683,8
48684,8
48686,8
48693,8
48696,8
48700,1
48706,6
48710,2
48712,5
48716,1
48717,5
48719,8
48720,7
48723,7
48725,4
48727,6
48736,7
48744,5
48750,7
48751,7
48753,3
48756,8
48757,7
48759,3
48760,6
48774,1
48778,8
48779,3
48782,4
48789,1
48790,8
48794,8
48801,5
48802,8
48807,4
48808,6
48810,6
48814,8
48817,6
48818,6
48820,8
48821,7
48832,7
48839,2
48849,3
48853,8
48860,8
48865,2
48866,8
48879,3
48880,8
48890,8
48892,6
48895,8
48897,4
48900,8
48902,8
48907,6
48909,6
48911,8
48923,8
48925,1
48927,5
48936,8
48947,2
48950,8
48955,7
48962,6
48976,3
48977,2
48986,5
48999,8
49005,8
49007,4
49010,8
49011,8
49012,8
49014,2
49015,8
49016,4
49023,8
49024,8
49032,8
49036,4
49037,8
49045,5
49051,4
49052,8
49057,4
49059,6
49062,7
49072,4
49078,8
49084,8
49088,2
49093,8
49094,1
49100,7
49104,7
49109,4
49120,6
49123,5
49124,5
49128,8
49131,4
49140,1
49142,8
49146,4
49148,8
49153,8
49155,8
49166,6
49167,1
49170,8
49174,5
49178,6
49183,5
49185,8
49187,7
49191,8
49206,7
49210,8
49213,8
49215,7
49218,8
49229,5
49232,7
49235,8
49241,4
49247,3
49253,8
49255,3
49257,5
49259,1
49261,8
49263,8
49275,7
49276,4
49277,4
49283,6
49290,5
49293,8
49295,8
49296,3
49297,5
49303,5
49305,1
49307,5
49313,8
49315,8
49317,8
49319,8
49321,5
49326,8
49331,8
49332,7
49333,7
49340,4
49347,5
49349,3
49350,8
49352,6
49356,1
49357,5
49359,7
49360,8
49365,6
49368,1
49371,5
49372,1
49378,8
49385,8
49392,6
49393,6
49395,8
49396,2
49398,8
49400,8
49404,5
49411,4
49414,5
49415,5
49424,1
49430,4
49432,8
49433,3
49435,5
49439,8
49441,6
49444,4
49447,8
49448,7
49449,8
49455,7
49457,7
49460,8
49469,5
49472,8
49473,5
49483,8
49486,3
49491,8
49504,8
49509,1
49515,5
49519,7
49531,7
49539,5
49545,8
49548,4
49552,4
49560,8
49561,4
49564,5
49565,5
49573,8
49574,6
49577,5
49578,6
49579,4
49582,4
49583,8
49589,1
49590,5
49591,5
49592,8
49604,5
49611,6
49626,8
49629,1
49631,8
49635,8
49636,7
49641,2
49645,8
49647,8
49662,8
49664,3
49670,1
49676,8
49679,3
49682,6
49685,3
49698,6
49703,3
49704,7
49708,3
49712,8
49715,5
49718,8
49725,7
49727,6
49730,8
49735,4
49745,3
49749,5
49761,8
49766,2
49767,7
49771,3
49780,4
49785,8
49789,4
49791,2
49795,7
49800,4
49817,8
49824,8
49825,7
49829,4
49830,7
49831,1
49834,8
49839,8
49840,3
49843,5
49854,5
49855,8
49856,4
49857,5
49859,5
49861,8
49864,7
49867,8
49873,8
49874,8
49880,6
49881,1
49893,3
49898,8
49912,6
49916,7
49925,1
49929,7
49938,1
49945,8
49948,5
49953,7
49958,5
49960,8
49963,5
49964,1
49966,5
49969,8
49970,8
49973,2
49974,3
49975,2
49977,5
49978,6
49981,4
49982,6
49988,3
49993,8
50000,5
50001,6
50002,4
50005,7
50011,5
50024,3
50025,4
50027,5
50034,1
50036,1
50040,8
50041,7
50053,6
50063,3
50064,8
50065,7
50068,6
50069,8
50071,3
50072,3
50076,4
50078,8
50079,8
50090,5
50097,8
50104,5
50105,8
50106,6
50108,1
50109,7
50110,6
50114,1
50119,3
50121,8
50124,8
50126,6
50128,8
50132,5
50136,1
50138,8
50139,5
50140,4
50141,7
50145,8
50151,7
50152,3
50153,6
50154,5
50156,7
50157,5
50158,7
50168,8
50173,8
50174,8
50176,8
50181,7
50192,8
50198,8
50199,7
50201,2
50202,6
50204,6
50220,6
50221,4
50231,8
50236,1
50239,7
50240,2
50241,2
50245,4
50247,5
50249,5
50250,8
50261,6
50264,7
50280,6
50286,3
50293,5
50302,8
50305,7
50318,4
50320,8
50325,8
50326,8
50331,1
50333,8
50341,4
50344,8
50345,2
50346,6
50347,6
50348,3
50350,7
50352,1
50361,7
50364,8
50367,2
50371,4
50375,6
50377,6
50402,8
50405,1
50406,3
50409,5
50413,4
50416,8
50418,3
50437,2
50451,5
50454,6
50457,5
50460,3
50461,5
50463,1
50467,7
50471,8
50476,8
50480,5
50491,8
50496,3
50502,8
50507,1
50509,4
50512,8
50514,6
50519,6
50521,1
50524,4
50532,8
50546,8
50547,5
50548,3
50550,7
50552,3
50562,4
50575,3
50577,8
50580,3
50584,7
50591,5
50594,4
50604,6
50607,6
50610,4
50619,6
50624,8
50628,5
50629,4
50633,5
50635,8
50636,4
50639,8
50643,6
50644,8
50646,7
50647,5
50649,8
50654,5
50658,3
50664,8
50667,8
50671,4
50673,8
50675,8
50676,8
50678,1
50681,7
50684,5
50690,5
50692,3
50697,3
50699,8
50700,4
50701,7
50704,6
50705,7
50708,2
50710,5
50713,8
50722,3
50724,8
50730,8
50733,7
50746,6
50747,8
50750,8
50755,3
50760,5
50766,7
50770,1
50773,8
50777,7
50793,4
50803,1
50804,8
50806,4
50807,3
50809,4
50814,4
50820,8
50826,8
50835,3
50838,8
50840,7
50849,1
50852,1
50855,3
50859,8
50860,5
50861,1
50866,5
50867,6
50870,8
50872,7
50876,8
50882,7
50883,8
50887,6
50893,7
50896,7
50900,8
50903,6
50905,6
50907,4
50911,4
50913,1
50920,8
50924,7
50927,8
50931,1
50939,5
50940,4
50941,4
50943,3
50946,6
50949,1
50952,8
50966,4
50967,6
50971,8
50984,5
50988,6
50992,8
50994,8
50995,1
50998,2
51004,8
51005,5
51007,6
51009,6
51014,8
51018,7
51020,5
51024,8
51030,6
51033,3
51036,5
51037,8
51044,8
51049,5
51050,1
51058,4
51059,7
51060,1
51062,4
51070,5
51071,8
51072,7
51083,6
51085,3
51086,7
51091,7
51100,4
51101,8
51105,5
51108,8
51109,6
51114,5
51116,4
51134,4
51135,8
51136,8
51137,7
51142,8
51158,7
51159,6
51162,4
51168,8
51169,7
51172,6
51174,4
51177,8
51179,3
51184,4
51186,8
51191,1
51192,8
51193,8
51201,8
51202,8
51207,2
51208,6
51210,5
51215,4
51217,8
51219,5
51220,8
51227,3
51229,8
51231,7
51240,5
51244,8
51246,8
51248,8
51251,5
51254,8
51256,8
51262,6
51274,4
51282,7
51283,5
51284,1
51286,2
51295,7
51296,8
51298,4
51299,5
51301,8
51302,6
51303,6
51305,8
51313,7
51319,3
51323,8
51329,8
51336,8
51342,5
51345,8
51357,6
51362,8
51365,5
51371,8
51373,4
51382,8
51386,3
51388,8
51389,2
51390,6
51396,4
51398,8
51401,5
51422,8
51428,6
51440,7
51441,3
51447,5
51448,8
51449,6
51464,8
51469,1
51479,8
51480,7
51483,2
51494,4
51496,8
51498,7
51504,1
51506,3
51507,6
51509,8
51511,7
51512,6
51513,6
51517,4
51521,4
51523,8
51525,8
51537,8
51541,4
51547,6
51551,4
51557,5
51559,3
51563,6
51569,6
51572,7
51577,5
51578,8
51580,6
51586,3
51595,1
51598,5
51599,1
51609,2
51613,7
51615,3
51616,8
51634,8
51635,8
51639,8
51640,5
51645,3
51650,6
51659,2
51661,3
51663,7
51666,4
51673,7
51677,8
51678,7
51681,3
51684,5
51685,6
51688,8
51695,8
51696,5
51698,4
51702,8
51704,4
51707,8
51709,3
51710,1
51717,5
51726,8
51727,4
51733,1
51735,5
51736,8
51742,8
51751,4
51764,8
51766,8
51769,8
51772,8
51774,2
51779,8
51787,5
51789,3
51790,7
51795,3
51801,6
51802,3
51806,8
51808,4
51815,5
51816,4
51817,1
51819,8
51825,4
51827,1
51838,8
51840,3
51842,2
51843,7
51844,4
51848,8
51850,4
51852,5
51853,8
51854,8
51857,1
51862,4
51863,3
51865,8
51866,5
51867,7
51868,3
51874,6
51875,8
51876,8
51880,6
51884,7
51891,7
51893,8
51902,6
51904,5
51908,4
51910,2
51912,5
51936,6
51941,5
51943,8
51945,5
51949,5
51954,5
51956,4
51959,7
51964,3
51970,6
51973,3
51977,6
51984,3
51986,5
51987,1
51992,4
51994,3
51996,3
51997,4
51999,6
52005,7
52009,8
52015,5
52018,6
52027,7
52031,7
52032,7
52036,3
52037,8
52045,1
52047,5
52053,8
52054,8
52058,8
52060,8
52062,7
52063,6
52064,5
52066,8
52071,8
52074,6
52076,7
52093,8
52095,5
52103,6
52106,8
52119,6
52127,8
52143,6
52148,8
52155,7
52164,1
52167,1
52168,8
52176,8
52179,5
52181,1
52182,4
52184,5
52187,8
52189,5
52195,5
52199,8
52201,4
52204,8
52206,5
52207,3
52219,7
52222,8
52225,8
52226,8
52237,8
52238,1
52239,5
52241,3
52245,8
52246,8
52249,8
52252,1
52255,4
52257,3
52259,4
52264,8
52268,3
52272,8
52274,1
52279,8
52282,8
52283,6
52285,5
52286,8
52299,3
52303,6
52310,8
52321,8
52322,5
52326,3
52331,8
52332,8
52338,7
52340,8
52351,8
52357,5
52360,1
52371,8
52372,6
52373,5
52374,4
52380,3
52387,8
52388,8
52401,8
52408,1
52411,8
52412,7
52414,8
52418,7
52420,8
52424,8
52437,8
52441,2
52443,8
52446,1
52447,8
52454,8
52455,8
52456,2
52459,8
52478,6
52480,8
52489,7
52490,8
52491,6
52500,8
52504,8
52506,8
52508,7
52511,8
52512,6
52514,7
52515,6
52516,3
52518,5
52519,5
52523,5
52531,6
52533,7
52534,4
52535,6
52536,8
52539,8
52544,8
52547,8
52548,6
52550,6
52554,4
52557,7
52559,7
52561,5
52565,4
52567,6
52571,8
52574,8
52575,2
52582,4
52589,8
52590,5
52597,8
52599,5
52600,1
52601,4
52603,4
52606,1
52608,2
52609,7
52610,7
52611,8
52618,8
52623,7
52626,8
52630,5
52634,4
52635,8
52639,8
52650,5
52653,2
52655,4
52659,5
52662,7
52672,5
52673,3
52679,8
52680,8
52689,6
52699,6
52701,6
52704,8
52706,3
52709,7
52713,5
52720,8
52723,5
52725,8
52732,5
52734,6
52735,6
52747,8
52748,3
52750,4
52751,8
52758,8
52760,2
52768,6
52769,3
52771,4
52776,8
52778,8
52779,8
52781,8
52784,7
52788,8
52791,5
52793,5
52800,1
52801,3
52802,5
52803,6
52804,5
52805,8
52806,6
52812,7
52816,5
52818,8
52826,8
52836,3
52837,8
52839,5
52840,4
52841,3
52843,6
52844,5
52854,3
52856,7
52857,8
52860,7
52878,8
52879,7
52880,3
52883,6
52885,7
52888,5
52889,8
52894,3
52898,8
52905,4
52908,7
52913,8
52915,7
52916,5
52917,4
52921,6
52922,5
52932,6
52937,8
52938,3
52940,7
52951,6
52953,8
52956,4
52961,5
52969,7
52976,8
52982,6
52984,8
52985,6
52992,8
53004,7
53008,5
53012,8
53022,7
53025,5
53028,3
53029,1
53030,3
53031,8
53032,3
53044,8
53046,8
53059,8
53060,2
53062,5
53066,8
53071,8
53072,4
53076,3
53081,6
53084,6
53089,7
53090,1
53092,6
53095,8
53096,6
53097,5
53104,4
53113,1
53116,7
53117,8
53119,8
53123,5
53128,6
53132,2
53137,7
53138,7
53143,8
53144,8
53152,7
53154,7
53158,7
53159,8
53166,4
53170,8
53172,4
53177,7
53178,3
53179,6
53187,8
53189,8
53190,4
53196,6
53199,2
53202,6
53210,8
53214,8
53224,5
53226,1
53238,3
53245,5
53247,3
53253,6
53255,8
53257,1
53261,8
53263,8
53265,3
53267,3
53279,3
53288,3
53289,6
53293,3
53294,8
53300,4
53301,7
53312,8
53316,3
53318,1
53320,8
53322,6
53323,8
53324,7
53332,2
53334,4
53336,7
53340,3
53342,4
53344,4
53346,4
53347,4
53354,6
53369,3
53379,8
53380,2
53384,3
53387,8
53388,8
53394,6
53397,2
53400,8
53403,8
53408,4
53410,8
53412,5
53419,7
53420,7
53427,5
53432,8
53433,8
53436,8
53438,6
53443,8
53450,6
53452,6
53457,4
53465,3
53467,7
53468,8
53478,4
53480,6
53484,5
53485,4
53490,7
53497,8
53505,6
53508,8
53511,7
53513,4
53517,6
53518,6
53520,5
53521,4
53522,7
53523,7
53529,4
53533,6
53537,4
53538,8
53545,8
53546,8
53549,5
53553,7
53554,2
53561,8
53564,3
53573,3
53575,7
53582,4
53584,2
53586,8
53589,8
53595,8
53601,8
53602,8
53614,1
53620,5
53621,3
53622,3
53626,3
53627,3
53628,8
53635,8
53643,6
53647,5
53649,5
53658,5
53659,6
53660,8
53663,6
53666,8
53672,8
53675,4
53676,7
53680,7
53681,7
53686,7
53692,8
53695,8
53703,4
53705,7
53706,5
53710,3
53711,2
53716,2
53727,1
53734,4
53735,8
53736,3
53738,8
53740,4
53743,8
53744,8
53745,8
53752,5
53753,6
53757,8
53766,8
53779,4
53780,8
53785,7
53787,6
53789,7
53792,8
53794,8
53795,4
53796,7
53797,8
53809,7
53816,5
53820,4
53826,4
53827,1
53838,2
53839,8
53842,7
53850,8
53852,4
53856,3
53857,6
53860,8
53861,8
53862,4
53869,1
53872,3
53879,5
53884,1
53888,8
53890,8
53891,5
53893,6
53895,8
53898,8
53899,6
53902,5
53904,6
53911,4
53912,1
53917,6
53921,3
53924,8
53926,6
53933,7
53935,3
53936,8
53939,3
53943,8
53948,7
53949,5
53955,8
53957,6
53958,4
53959,8
53963,2
53964,3
53973,6
53974,1
53977,2
53979,7
53982,3
53985,8
53992,6
53995,8
53996,6
53998,4
54004,8
54008,8
54009,6
54021,6
54026,7
54028,6
54029,5
54047,7
54048,6
54052,8
54053,5
54059,6
54062,6
54065,6
54071,6
54079,8
54080,4
54084,3
54085,3
54087,5
54088,7
54094,2
54095,8
54106,6
54113,6
54114,8
54115,4
54118,7
54125,8
54128,5
54129,4
54139,7
54146,8
54149,5
54157,2
54159,5
54160,3
54162,3
54163,8
54166,3
54169,6
54170,5
54172,8
54174,5
54177,8
54178,3
54180,8
54191,8
54194,1
54196,3
54198,4
54205,1
54206,7
54213,6
54216,8
54227,8
54231,8
54235,4
54236,3
54239,5
54240,8
54245,3
54247,8
54250,5
54258,8
54260,5
54261,8
54262,6
54263,8
54268,8
54269,1
54270,8
54272,8
54279,3
54280,2
54287,2
54291,8
54298,6
54301,2
54302,4
54313,8
54315,5
54320,2
54328,8
54332,8
54333,5
54334,6
54341,5
54352,8
54356,7
54377,6
54387,7
54390,7
54391,4
54393,8
54398,6
54406,7
54408,8
54409,1
54411,8
54413,4
54426,5
54428,5
54430,1
54434,8
54437,4
54438,3
54439,1
54440,7
54441,4
54447,6
54451,8
54454,6
54458,8
54466,4
54467,8
54473,3
54474,8
54477,5
54478,1
54481,1
54485,3
54491,8
54492,8
54498,8
54502,2
54505,5
54508,7
54509,6
54517,5
54518,1
54524,8
54525,8
54530,7
54536,5
54537,7
54544,7
54551,1
54553,8
54557,7
54558,2
54560,8
54563,5
54564,8
54571,6
54578,5
54582,2
54595,2
54596,8
54598,5
54600,8
54604,4
54609,3
54611,5
54612,5
54618,8
54619,7
54621,8
54623,8
54626,8
54628,3
54637,8
54639,4
54641,1
54643,6
54654,4
54656,5
54657,7
54658,2
54666,4
54678,7
54683,8
54691,8
54694,3
54695,6
54701,8
54705,8
54711,1
54714,6
54722,1
54726,6
54732,7
54733,8
54737,6
54738,7
54739,5
54745,1
54746,8
54750,5
54752,5
54756,8
54757,8
54758,2
54761,3
54763,8
54773,6
54782,8
54783,1
54796,6
54800,7
54810,8
54813,6
54815,5
54822,4
54830,7
54831,4
54832,8
54833,8
54835,8
54846,8
54849,6
54850,8
54866,8
54878,8
54879,3
54888,6
54889,1
54890,5
54892,8
54907,5
54913,6
54923,4
54924,3
54925,3
54927,8
54928,3
54931,7
54937,1
54945,6
54947,4
54948,7
54951,8
54952,8
54955,7
54957,6
54967,5
54970,8
54972,3
54974,7
54975,3
54985,5
54989,5
54992,6
54997,5
54999,5
55000,5
55004,8
55007,5
55014,7
55019,8
55020,4
55024,5
55026,4
55029,1
55030,4
55042,5
55046,5
55049,8
55051,8
55053,8
55057,5
55060,6
55065,8
55066,4
55079,5
55081,5
55085,7
55087,7
55088,8
55106,7
55108,8
55112,5
55115,8
55119,8
55120,8
55121,4
55123,6
55126,3
55127,5
55128,7
55129,5
55130,4
55132,7
55136,4
55137,7
55138,7
55143,8
55144,8
55147,4
55153,5
55158,6
55159,4
55162,8
55173,8
55176,8
55177,7
55179,6
55185,2
55190,7
55196,6
55199,2
55200,8
55206,1
55208,4
55209,5
55220,8
55221,8
55224,8
55229,3
55232,8
55246,5
55252,6
55263,8
55270,8
55275,8
55276,8
55279,4
55280,5
55287,8
55295,3
55296,8
55301,3
55302,1
55315,3
55318,4
55322,2
55325,1
55333,3
55337,3
55339,3
55340,3
55343,4
55347,2
55358,6
55361,5
55367,1
55372,7
55381,7
55382,1
55383,2
55392,3
55395,4
55398,7
55401,6
55404,5
55406,8
55416,5
55417,5
55420,8
55439,2
55442,6
55445,7
55452,1
55453,8
55455,8
55458,8
55461,7
55475,4
55478,5
55484,7
55488,8
55490,8
55491,3
55493,4
55499,6
55501,8
55502,6
55513,4
55525,5
55529,3
55531,2
55545,5
55551,7
55562,8
55569,8
55577,8
55580,3
55586,3
55593,5
55596,3
55599,8
55601,6
55602,7
55604,8
55608,4
55610,5
55611,8
55616,4
55618,8
55622,6
55623,8
55625,8
55636,8
55643,7
55650,2
55657,6
55658,7
55661,5
55665,4
55668,2
55673,1
55675,4
55677,7
55678,8
55688,4
55692,3
55695,8
55701,6
55703,2
55704,7
55706,5
55707,8
55709,3
55710,8
55713,6
55717,6
55725,2
55731,8
55735,6
55742,8
55744,8
55745,4
55746,8
55747,8
55748,7
55753,1
55754,7
55759,7
55763,8
55771,7
55776,6
55780,8
55784,7
55785,7
55790,4
55791,8
55792,8
55798,5
55800,8
55801,4
55806,7
55808,3
55810,6
55812,8
55818,8
55823,5
55834,8
55835,3
55838,5
55842,8
55843,8
55850,8
55853,8
55854,5
55855,7
55856,3
55857,8
55859,3
55860,5
55863,8
55865,8
55867,3
55872,6
55877,8
55879,6
55880,6
55884,2
55891,8
55892,5
55893,8
55906,4
55911,3
55912,5
55921,8
55929,8
55930,7
55931,8
55932,8
55942,8
55943,8
55944,5
55948,6
55951,4
55954,8
55957,4
55967,3
55968,2
55969,1
55976,5
55978,5
55982,4
55988,8
55993,7
55997,1
56001,6
56003,8
56004,6
56012,8
56015,3
56020,3
56022,8
56025,4
56026,5
56030,2
56035,3
56036,8
56044,6
56048,4
56050,2
56052,8
56053,6
56055,8
56057,7
56058,8
56064,8
56067,8
56068,8
56089,6
56091,5
56096,5
56104,8
56107,7
56111,4
56115,8
56118,7
56120,8
56126,8
56128,4
56130,8
56132,6
56133,1
56138,5
56146,6
56151,7
56155,1
56158,2
56159,8
56160,1
56161,3
56162,8
56164,5
56165,8
56168,8
56171,8
56176,8
56182,3
56183,8
56185,6
56186,8
56188,7
56189,5
56199,6
56201,5
56202,3
56207,1
56216,3
56218,2
56224,3
56227,5
56230,4
56233,8
56236,8
56238,5
56241,8
56242,5
56248,5
56253,6
56254,6
56257,8
56259,8
56260,7
56262,6
56264,5
56266,6
56268,8
56271,3
56278,6
56280,8
56281,8
56284,4
56285,3
56286,7
56287,5
56288,3
56289,7
56290,8
56300,7
56304,4
56311,8
56316,8
56328,6
56330,8
56332,8
56339,5
56343,3
56347,7
56348,5
56349,5
56354,6
56357,5
56368,7
56370,3
56371,7
56387,3
56392,7
56395,1
56397,7
56399,7
56404,1
56408,1
56410,6
56420,8
56423,8
56424,8
56428,5
56431,6
56433,4
56441,6
56442,6
56443,1
56447,5
56450,8
56451,6
56454,3
56457,1
56459,8
56461,8
56462,1
56463,8
56471,3
56480,1
56485,8
56489,6
56496,3
56497,4
56501,5
56512,6
56520,5
56522,8
56523,5
56527,8
56528,8
56529,2
56542,8
56543,5
56544,8
56545,5
56557,5
56561,1
56565,4
56567,4
56570,8
56577,8
56579,5
56581,8
56582,6
56586,3
56593,4
56594,7
56601,4
56604,8
56605,8
56611,7
56614,5
56619,5
56620,5
56624,6
56626,5
56627,4
56631,5
56632,6
56639,8
56642,4
56649,2
56658,8
56661,5
56662,8
56664,7
56665,8
56668,1
56680,8
56682,8
56684,2
